50;1.2414;0.8276;0.6897;0.2759;0.1379;-0.2759;-0.1379;-0.2759;-0.4138;-0.2759;-0.4138;
55;1.2414;0.8276;0.4138;0.2759;0.1379;0;-0.1379;-0.2759;-0.4138;-0.5517;-0.4138;
60;1.2414;0.8276;0.4138;0;-0.1379;-0.2759;-0.1379;-0.2759;-0.4138;-0.2759;-0.1379;
65;1.2414;1.1034;0.6897;0.2759;0.1379;0;-0.1379;-0.2759;-0.4138;-0.2759;-0.4138;
70;1.2414;1.1034;0.4138;0.2759;0.1379;-0.2759;-0.1379;-0.2759;-0.4138;-0.2759;-0.1379;
75;1.2414;0.8276;0.6897;0.2759;0.1379;0;-0.1379;-0.2759;-0.4138;-0.2759;-0.4138;
80;1.2414;0.8276;0.4138;0.2759;-0.1379;-0.2759;-0.1379;-0.2759;-0.4138;-0.2759;-0.1379;
85;1.2414;0.8276;0.4138;0.2759;0.1379;0;-0.1379;-0.2759;-0.4138;-0.2759;-0.1379;
90;1.2414;0.8276;0.4138;0.2759;0.1379;-0.2759;-0.1379;-0.2759;-0.4138;-0.2759;-0.1379;
95;1.2414;1.1034;0.4138;0.2759;0.1379;0;-0.1379;-0.2759;-0.4138;-0.2759;-0.1379;
100;0.9655;0.8276;0.4138;0.2759;-0.1379;-0.2759;-0.1379;-0.2759;-0.4138;-0.2759;-0.1379;
105;1.2414;0.8276;0.4138;0.2759;0.1379;-0.2759;-0.1379;-0.2759;-0.4138;-0.2759;-0.4138;
110;0.9655;0.8276;0.4138;0.2759;-0.1379;0;-0.1379;-0.2759;-0.4138;-0.2759;-0.1379;
115;1.5172;1.1034;0.6897;0.2759;0.1379;0;-0.1379;-0.2759;-0.4138;-0.2759;-0.1379;
