diferencias en X:
 20180208
Carlos Pino León
epid10030g11m48.conf
 10030 
MLC(mm)/GAP(mm);-100;-80;-60;-40;-20;0;20;40;60;80;100;120;
-115;21.3793;20.6897;20.2759;20.4138;20.2759;20.1379;20.2759;20.1379;20.2759;20.1379;
-110;21.3793;20.6897;20.2759;20.1379;20;20.1379;20;19.8621;20;20.1379;
-105;21.1034;20.6897;20.2759;20.1379;20;20.1379;20;19.8621;20;20.1379;
-100;40.9655;40.2759;40.1379;40;40.1379;40;39.8621;40;40.1379;
-95;40.9655;40.5517;40.1379;40;40.1379;40;40.1379;40;40.1379;
-90;40.6897;40.2759;40.1379;39.7241;40.1379;40;39.8621;40;40.1379;
-85;21.3793;20.9655;20.5517;20.4138;20.2759;20.1379;20;19.8621;20;20.1379;
-80;40.9655;40.2759;40.1379;39.7241;40.1379;39.7241;39.8621;39.7241;39.8621;
-75;40.6897;40.2759;40.4138;40;40.1379;40;39.8621;40;40.1379;
-70;40.6897;40.2759;40.1379;40;39.8621;39.7241;39.8621;40;39.8621;
-65;40.9655;40.2759;40.1379;40;40.1379;40;39.8621;40;39.8621;
-60;40.6897;40.2759;40.1379;40;39.8621;40;39.8621;39.7241;39.8621;
-55;21.3793;20.6897;20.5517;20.4138;20;20.1379;20;19.8621;20;19.8621;
-50;40.9655;40.2759;40.1379;40;39.8621;39.7241;39.8621;39.7241;39.8621;
-45;21.3793;20.9655;20.5517;20.4138;20;20.1379;20;19.8621;20;19.8621;
-40;21.3793;20.6897;20.2759;20.1379;20;19.8621;19.7241;19.5862;19.7241;19.8621;
-35;21.3793;20.6897;20.2759;20.1379;20;19.8621;20;19.8621;19.7241;19.8621;
-30;40.6897;40.2759;40.1379;40;39.8621;39.7241;39.5862;39.7241;39.8621;
-25;21.3793;20.6897;20.2759;20.4138;20;20.1379;19.7241;19.8621;19.7241;19.8621;
-20;21.3793;20.6897;20.2759;20.1379;20;19.8621;19.7241;19.5862;19.7241;19.8621;
-15;40.6897;40.5517;40.4138;40;40.1379;40;39.8621;39.7241;39.8621;
-10;40.6897;40.2759;40.1379;40;39.8621;39.7241;39.5862;39.4483;39.5862;
-5;21.1034;20.6897;20.2759;20.1379;20;19.8621;19.7241;19.5862;19.7241;19.8621;
0;40.9655;40.2759;40.1379;40;39.8621;39.7241;39.5862;39.4483;39.5862;
5;21.3793;20.6897;20.2759;20.4138;20;20.1379;19.7241;19.8621;19.7241;19.8621;
10;40.6897;40.2759;40.1379;39.7241;39.8621;39.7241;39.5862;39.4483;39.5862;
15;40.9655;40.5517;40.4138;40;39.8621;39.7241;39.5862;39.7241;39.5862;
20;40.6897;40.2759;40.1379;39.7241;39.8621;39.7241;39.5862;39.7241;39.5862;
25;40.6897;40.2759;40.1379;59.8621;59.7241;59.5862;59.7241;59.5862;
30;40.6897;40.2759;40.1379;39.7241;39.8621;39.7241;39.5862;39.4483;39.8621;
35;21.3793;20.6897;20.2759;20.1379;20;19.8621;19.7241;19.5862;19.4483;19.5862;
40;40.6897;40.2759;40.1379;39.7241;39.8621;39.7241;39.5862;39.4483;39.5862;
45;21.1034;20.6897;20.2759;20.1379;20;19.8621;19.7241;19.5862;19.4483;19.5862;
50;40.6897;40.2759;40.1379;39.7241;39.8621;39.7241;39.5862;39.7241;39.5862;
55;21.3793;20.6897;20.2759;20.4138;20;19.8621;19.7241;19.5862;19.4483;19.5862;
60;21.3793;20.6897;20.2759;19.8621;19.7241;19.8621;19.7241;19.5862;19.7241;19.8621;
65;40.6897;40.2759;40.1379;40;39.8621;39.7241;39.5862;39.7241;39.5862;
70;40.6897;40.2759;40.1379;39.7241;39.8621;39.7241;39.5862;39.7241;39.5862;
75;40.6897;40.2759;40.1379;39.7241;39.8621;39.7241;39.5862;39.4483;39.5862;
80;21.3793;20.4138;20;19.8621;19.7241;19.8621;19.7241;19.5862;19.7241;19.8621;
85;21.3793;20.6897;20.2759;20.1379;20;19.8621;19.7241;19.5862;19.7241;19.5862;
90;40.6897;40.2759;40.1379;39.7241;39.8621;39.7241;39.5862;39.4483;39.5862;
95;21.3793;20.6897;20.2759;20.1379;20;19.8621;19.7241;19.5862;19.7241;19.8621;
100;40.6897;40.2759;40.1379;39.7241;39.8621;39.7241;39.5862;39.4483;39.5862;
105;21.3793;20.6897;20.2759;20.1379;20;20.1379;19.7241;19.5862;19.4483;19.5862;
110;40.6897;40;39.8621;39.7241;39.8621;39.7241;39.5862;39.7241;39.8621;
115;21.3793;20.6897;20.2759;20.1379;20;19.8621;19.7241;19.5862;19.7241;19.5862;
